store,item,lead_time_days,target_service_level,expected_lead_time_demand,safety_stock,p95_lead_time_demand,on_hand,reorder_point,eoq,min_level,max_level,needs_reorder,suggested_order_qty
7,43,7,0.95,225.52199161502688,27.34970160534104,252.87169322036792,934.3053938336828,252.87169322036792,766.7907469236628,252.87169322036792,1019.6624401440307,False,0.0
7,44,7,0.95,124.26400810551918,19.780263358866748,144.04427146438593,443.8000289482828,144.04427146438593,569.1871582636475,144.04427146438593,713.2314297280334,False,0.0
7,45,7,0.95,341.9388413849932,33.52599637281401,375.46483775780723,2002.7846423978176,375.46483775780723,944.1839904894541,375.46483775780723,1319.6488282472615,False,0.0
7,46,7,0.95,247.08756181475633,29.575136901714814,276.66269871647114,529.4733467459065,276.66269871647114,802.6160799997631,276.66269871647114,1079.2787787162342,False,0.0
7,47,7,0.95,97.6462303535352,17.256427642269756,114.90265799580496,613.7763050793642,114.90265799580496,504.5569065954259,114.90265799580496,619.4595645912309,False,0.0
7,48,7,0.95,226.28860063816663,27.051291746237553,253.33989238440418,1357.7316038289996,253.33989238440418,768.0929037601172,253.33989238440418,1021.4327961445214,False,0.0
7,49,7,0.95,120.34112293660883,20.624603207219707,140.96572614382853,206.29906789132943,140.96572614382853,560.1307874815758,140.96572614382853,701.0965136254043,False,0.0
7,50,7,0.95,269.17276977443396,30.558354792410285,299.73112456684424,422.98578107411055,299.73112456684424,837.7182486103393,299.73112456684424,1137.4493731771836,False,0.0
8,1,7,0.95,162.4307743854734,24.030165025751387,186.46093941122479,603.3143048603298,186.46093941122479,650.7535887102506,186.46093941122479,837.2145281214754,False,0.0
8,2,7,0.95,440.04546455687733,39.41246775031408,479.4579323071914,377.18182676303775,479.4579323071914,1071.1028847583098,479.4579323071914,1550.5608170655012,True,1173.3789903024635
8,3,7,0.95,273.89449081332117,30.272677259430736,304.1671680727519,626.0445504304483,304.1671680727519,845.033765795622,304.1671680727519,1149.2009338683738,False,0.0
8,4,7,0.95,157.2321329457498,22.475895449105536,179.70802839485535,494.15813211521373,179.70802839485535,640.2551306493747,179.70802839485535,819.96315904423,False,0.0
8,5,7,0.95,144.83493559135246,20.223252618422322,165.05818820977478,889.7003186325937,165.05818820977478,614.4960274824731,165.05818820977478,779.5542156922479,False,0.0
8,6,7,0.95,444.2965311566269,40.57258015686659,484.8691113134935,2792.721052984512,484.8691113134935,1076.2641532906077,484.8691113134935,1561.1332646041012,False,0.0
8,7,7,0.95,432.6050376673538,40.070593145463306,472.67563081281713,679.8079163344132,472.67563081281713,1062.0090083979787,472.67563081281713,1534.684639210796,False,0.0
8,8,7,0.95,587.6464479872609,45.351494912301064,632.997942899562,3357.979702784348,632.997942899562,1237.7714810882333,632.997942899562,1870.769423987795,False,0.0
8,9,7,0.95,396.23337155945484,35.565314195938754,431.7986857553936,452.83813892509124,431.7986857553936,1016.3842798975516,431.7986857553936,1448.182965652945,False,0.0
8,10,7,0.95,545.8088237725489,43.69520552415497,589.5040292967038,2651.0714297523805,589.5040292967038,1192.8962973637504,589.5040292967038,1782.400326660454,False,0.0
8,11,7,0.95,510.1568360176132,42.74481129902057,552.9016473166338,2769.4228240956145,552.9016473166338,1153.2786961727509,552.9016473166338,1706.1803434893845,False,0.0
8,12,7,0.95,507.5730860199764,43.552260365465884,551.1253463854423,2900.417634399865,551.1253463854423,1150.3545304361342,551.1253463854423,1701.4798768215765,False,0.0
8,13,7,0.95,624.894672778851,47.16163072194627,672.0563035007973,1160.518678017866,672.0563035007973,1276.3971492454864,672.0563035007973,1948.4534527462838,False,0.0
8,14,7,0.95,434.030487234693,40.569310392381055,474.59979762707405,2480.1742127696743,474.59979762707405,1063.7572488947674,474.59979762707405,1538.3570465218413,False,0.0
8,15,7,0.95,667.3477722706575,47.91495046264595,715.2627227333035,858.0185643479883,715.2627227333035,1319.0416891461932,715.2627227333035,2034.3044118794967,False,0.0
8,16,7,0.95,195.46933734233974,24.483898597346467,219.9532359396862,698.1047762226419,219.9532359396862,713.8742792975025,219.9532359396862,933.8275152371888,False,0.0
8,17,7,0.95,239.78431058538095,28.0721933934918,267.85650397887275,787.8627347805374,267.85650397887275,790.665512462508,267.85650397887275,1058.5220164413809,False,0.0
8,18,7,0.95,632.6111668825752,48.30281079722192,680.9139776797971,1536.341405286254,680.9139776797971,1284.2537463783058,680.9139776797971,1965.167724058103,False,0.0
8,19,7,0.95,314.40076041749165,31.115201181683403,345.51596159917506,224.57197172677976,345.51596159917506,905.3660567984346,345.51596159917506,1250.8820183976095,True,1026.3100466708297
8,20,7,0.95,364.3280113155054,34.487791702423806,398.8158030179292,1821.640056577527,398.8158030179292,974.6051366365159,398.8158030179292,1373.4209396544452,False,0.0
8,21,7,0.95,299.43234789758014,32.529705528958004,331.96205342653815,769.9688945937776,331.96205342653815,883.5513041237,331.96205342653815,1215.5133575502382,False,0.0
8,22,7,0.95,610.0382096911816,47.51660694949851,657.5548166406801,2701.5977857752328,657.5548166406801,1261.1331257962345,657.5548166406801,1918.6879424369145,False,0.0
8,23,7,0.95,217.3689225712387,27.226982137400427,244.59590470863913,652.1067677137161,244.59590470863913,752.8026526563543,244.59590470863913,997.3985573649934,False,0.0
8,24,7,0.95,498.565152770224,43.02036292935509,541.5855156995791,1353.2482718048936,541.5855156995791,1140.101125718779,541.5855156995791,1681.6866414183582,False,0.0
8,25,7,0.95,607.7412508540243,44.65193912897962,652.3931899830039,3472.8071477372814,652.3931899830039,1258.7566330133616,652.3931899830039,1911.1498229963654,False,0.0
8,26,7,0.95,354.38972259712915,35.75856750106209,390.14829009819124,405.0168258252905,390.14829009819124,961.2203877956105,390.14829009819124,1351.3686778938018,False,0.0
8,27,7,0.95,167.82648928469806,23.167033010657235,190.9935222953553,815.1572336685334,190.9935222953553,661.4738337817776,190.9935222953553,852.4673560771329,False,0.0
8,28,7,0.95,663.031499790468,48.723973609043924,711.755473399512,3220.4387132679876,711.755473399512,1314.7691199368178,711.755473399512,2026.5245933363299,False,0.0
8,29,7,0.95,517.1735302403159,44.39994054139572,561.5734707817116,1477.6386578294741,561.5734707817116,1161.1827053781826,561.5734707817116,1722.7561761598943,False,0.0
8,30,7,0.95,297.8020242716049,31.260160430662154,329.0621847022671,638.1471948677248,329.0621847022671,881.1426788110983,329.0621847022671,1210.2048635133654,False,0.0
8,31,7,0.95,438.2912503262891,39.775890326150034,478.06714065243915,313.06517880449223,478.06714065243915,1068.965809853803,478.06714065243915,1547.032950506242,True,1233.9677717017498
8,32,7,0.95,329.93911340837514,33.27742932355835,363.2165427319335,1979.634680450251,363.2165427319335,927.4688150092662,363.2165427319335,1290.6853577411998,False,0.0
8,33,7,0.95,530.7569490615031,42.33249494210918,573.0894440036122,3184.541694369019,573.0894440036122,1176.3329412307696,573.0894440036122,1749.4223852343819,False,0.0
8,34,7,0.95,195.08866416192987,25.393193126065484,220.48185728799535,390.17732832385974,220.48185728799535,713.1788115748512,220.48185728799535,933.6606688628466,False,0.0
8,35,7,0.95,494.98178006327674,42.09474154090134,537.0765216041781,424.2700971970943,537.0765216041781,1135.9965723134153,537.0765216041781,1673.0730939175933,True,1248.8029967204989
8,36,7,0.95,598.3027079795329,45.0097214022943,643.3124293818272,769.2463388308281,643.3124293818272,1248.9438063892499,643.3124293818272,1892.2562357710772,False,0.0
8,37,7,0.95,217.46391616116279,27.389087450828953,244.85300361199174,217.46391616116279,244.85300361199174,752.967127905255,244.85300361199174,997.8201315172468,True,780.356215356084
8,38,7,0.95,595.3706292339835,45.55795313814997,640.9285823721335,3232.011987270196,640.9285823721335,1245.8797226699005,640.9285823721335,1886.8083050420341,False,0.0
8,39,7,0.95,333.3006973363687,34.61860382537998,367.9193011617487,1904.5754133506784,367.9193011617487,932.1815983708577,367.9193011617487,1300.1008995326065,False,0.0
8,40,7,0.95,221.71100041030473,26.329567745671653,248.0405681559764,348.4030006447646,248.0405681559764,760.2843225200182,248.0405681559764,1008.3248906759947,False,0.0
8,41,7,0.95,172.77290648423036,23.41725083810175,196.1901573223321,839.1826886376904,196.1901573223321,671.150988264319,196.1901573223321,867.3411455866511,False,0.0
8,42,7,0.95,267.6600024257774,30.51592253264573,298.17592495842314,458.84571844418986,298.17592495842314,835.3609180870299,298.17592495842314,1133.536843045453,False,0.0
8,43,7,0.95,384.2909621811079,36.22283450769572,420.5137966888036,1043.0754687772928,420.5137966888036,1000.9502670537788,420.5137966888036,1421.4640637425823,False,0.0
8,44,7,0.95,223.23756876692687,25.924406992756587,249.16197575968346,892.9502750677075,249.16197575968346,762.8972623208389,249.16197575968346,1012.0592380805224,False,0.0
8,45,7,0.95,604.1342644423013,46.76553696598148,650.8998014082828,2848.061532370849,650.8998014082828,1255.0156701396202,650.8998014082828,1905.915471547903,False,0.0
8,46,7,0.95,443.3793434344012,38.09313731820407,481.4724807526053,2470.256341991664,481.4724807526053,1075.1526813619028,481.4724807526053,1556.625162114508,False,0.0
8,47,7,0.95,166.80370406034064,22.90233543122278,189.70603949156342,142.974603480292,189.70603949156342,659.4551429671984,189.70603949156342,849.1611824587618,True,706.1865789784698
8,48,7,0.95,394.69972339572087,35.81590282828773,430.5156262240086,676.6280972498072,430.5156262240086,1014.4153806835812,430.5156262240086,1444.9310069075898,False,0.0
8,49,7,0.95,217.76783601386725,26.97816404330132,244.74600005716857,497.7550537459823,244.74600005716857,753.493104267724,244.74600005716857,998.2391043248925,False,0.0
8,50,7,0.95,482.9645606327707,42.34240811582026,525.306968748591,1172.9139329653003,525.306968748591,1122.1219205179384,525.306968748591,1647.4288892665295,False,0.0
9,1,7,0.95,144.87068228923184,21.18137449067177,166.0520567799036,910.6157172466002,166.0520567799036,614.5718546596346,166.0520567799036,780.6239114395382,False,0.0
9,2,7,0.95,391.152995779285,37.20793084752461,428.3609266268096,2011.6439782934658,428.3609266268096,1009.8473840120561,428.3609266268096,1438.2083106388657,False,0.0
9,3,7,0.95,235.2303740034041,27.871770771267563,263.1021447746717,571.2737654368385,263.1021447746717,783.1214397307853,263.1021447746717,1046.223584505457,False,0.0
9,4,7,0.95,138.26339393089953,21.68630010693184,159.94969403783136,849.332277004097,159.94969403783136,600.3935541719895,159.94969403783136,760.3432482098209,False,0.0
9,5,7,0.95,117.43464758880397,19.640962157638725,137.0756097464427,402.6330774473279,137.0756097464427,553.3253135744279,137.0756097464427,690.4009233208706,False,0.0
9,6,7,0.95,377.8943477266745,36.4609925617022,414.3553402883767,1349.6226704524088,414.3553402883767,992.5847819860319,414.3553402883767,1406.9401222744086,False,0.0
9,7,7,0.95,376.17266122625347,35.20751198109639,411.38017320734986,1182.2569352825108,411.38017320734986,990.321092761558,411.38017320734986,1401.7012659689078,False,0.0
9,8,7,0.95,489.7226262488764,42.50708272966949,532.2297089785459,699.6037517841091,532.2297089785459,1129.945506210808,532.2297089785459,1662.1752151893538,False,0.0
9,9,7,0.95,329.9225796213915,33.10294800343763,363.0255276248291,1979.535477728349,363.0255276248291,927.445576230787,363.0255276248291,1290.471103855616,False,0.0
9,10,7,0.95,480.38905474711555,40.23796803660491,520.6270227837205,343.1350391050825,520.6270227837205,1119.125950344085,520.6270227837205,1639.7529731278055,True,1296.617934022723
9,11,7,0.95,449.2673101440152,38.40345175303895,487.67076189705415,705.9914873691667,487.67076189705415,1082.268016061527,487.67076189705415,1569.9387779585813,False,0.0
9,12,7,0.95,453.2641937282696,40.7255537670315,493.9897474953011,906.5283874565392,493.9897474953011,1087.071527121042,493.9897474953011,1581.061274616343,False,0.0
9,13,7,0.95,547.5293329682228,43.17000981728074,590.6993427855035,1251.4956182130807,590.6993427855035,1194.7749535055943,590.6993427855035,1785.4742962910977,False,0.0
9,14,7,0.95,375.2996300517726,36.5950646757463,411.8946947275189,536.1423286453895,411.8946947275189,989.1712439096862,411.8946947275189,1401.0659386372051,False,0.0
9,15,7,0.95,580.1541292266695,45.83160911445782,625.9857383411273,414.3958065904782,625.9857383411273,1229.8555582080546,625.9857383411273,1855.841296549182,True,1441.445489958704
9,16,7,0.95,160.0397801654762,22.08115628210257,182.12093644757877,731.6104236136055,182.12093644757877,645.9462591556162,182.12093644757877,828.0671956031949,False,0.0
9,17,7,0.95,212.38692870362704,26.470202304271794,238.85713100789883,1304.662562036566,238.85713100789883,744.1257045151515,238.85713100789883,982.9828355230503,False,0.0
9,18,7,0.95,529.1850955054564,46.85677406221021,576.0418695676666,680.380837078444,576.0418695676666,1174.5897759871364,576.0418695676666,1750.631645554803,False,0.0
9,19,7,0.95,267.2585106856959,29.36431677335264,296.62282745904855,610.8765958530192,296.62282745904855,834.7341595650978,296.62282745904855,1131.3569870241463,False,0.0
9,20,7,0.95,307.08593313526933,31.229822469813143,338.3157556050825,1096.7354754831047,338.3157556050825,894.7719805082558,338.3157556050825,1233.0877361133382,False,0.0
9,21,7,0.95,256.76633339584305,28.365427464542506,285.13176086038555,1540.5980003750583,285.13176086038555,818.1848886820959,285.13176086038555,1103.3166495424814,False,0.0
9,22,7,0.95,513.4756906297024,42.75874596086737,556.2344365905698,2347.3174428786397,556.2344365905698,1157.0239751801707,556.2344365905698,1713.2584117707406,False,0.0
9,23,7,0.95,193.58363211270785,23.834116807957628,217.41774892066547,967.9181605635392,217.41774892066547,710.4225388614982,217.41774892066547,927.8402877821636,False,0.0
9,24,7,0.95,421.07912799487207,37.94705217213021,459.0261801670023,1684.3165119794883,459.0261801670023,1047.7659284610154,459.0261801670023,1506.7921086280176,False,0.0
9,25,7,0.95,528.9681856672167,45.047012846864504,574.0151985140812,1586.9045570016503,574.0151985140812,1174.3490226155513,574.0151985140812,1748.3642211296326,False,0.0
9,26,7,0.95,284.5301795525544,31.41048994198877,315.94066949454316,487.76602209009326,315.94066949454316,861.284404399625,315.94066949454316,1177.2250738941682,False,0.0
9,27,7,0.95,139.08826434191317,21.028629318276927,160.1168936601901,774.9203299049448,160.1168936601901,602.1818453685037,160.1168936601901,762.2987390286937,False,0.0
9,28,7,0.95,555.6504079052295,45.60674256875916,601.2571504739886,2937.009298927642,601.2571504739886,1203.6029212487954,601.2571504739886,1804.8600717227841,False,0.0
9,29,7,0.95,459.809738735087,40.203229379283755,500.0129681143708,394.12263320150316,500.0129681143708,1094.8925408403811,500.0129681143708,1594.905508954752,True,1200.7828757532488
9,30,7,0.95,258.6854672543685,30.264357021148726,288.94982427551724,1219.5172027705946,288.94982427551724,821.2368526794749,288.94982427551724,1110.186676954992,False,0.0
9,31,7,0.95,375.0006437517704,35.712795056142966,410.71343880791335,428.57216428773756,410.71343880791335,988.7771486949935,410.71343880791335,1399.4905875029067,False,0.0
9,32,7,0.95,287.27906549542945,31.209619937670425,318.4886854330999,1395.3554609778002,318.4886854330999,865.4348985412386,318.4886854330999,1183.9235839743385,False,0.0
9,33,7,0.95,436.7935982860338,38.30637273634591,475.0999710223797,2371.165247838469,475.0999710223797,1067.137905716576,475.0999710223797,1542.2378767389555,False,0.0
9,34,7,0.95,163.33284930512406,22.92110181738309,186.25395112250715,233.33264186446291,186.25395112250715,652.5580981051762,186.25395112250715,838.8120492276834,False,0.0
9,35,7,0.95,431.2135923229115,37.572526128007496,468.786118450919,1355.2427187291503,468.786118450919,1060.299692128405,468.786118450919,1529.085810579324,False,0.0
9,36,7,0.95,495.2098120672192,41.26256149669382,536.472373563913,636.6983298007103,536.472373563913,1136.2582119914941,536.472373563913,1672.7305855554073,False,0.0
9,37,7,0.95,190.44455794505,24.22181850086423,214.66637644591424,734.5718663594786,214.66637644591424,704.6390344908278,214.66637644591424,919.3054109367421,False,0.0
9,38,7,0.95,515.6618615144668,43.69726878147344,559.3591302959402,3093.9711690868007,559.3591302959402,1159.4844280750092,559.3591302959402,1718.8435583709493,False,0.0
9,39,7,0.95,286.0562381675615,30.473026170001845,316.52926433756335,326.92141504864173,316.52926433756335,863.5910363590592,316.52926433756335,1180.1203006966225,False,0.0
9,40,7,0.95,185.6497976623852,24.469001816674762,210.11879947905996,530.4279933211005,210.11879947905996,695.7122565439711,210.11879947905996,905.831056023031,False,0.0
9,41,7,0.95,148.56878010000702,21.754842404186746,170.32362250419376,912.6367920429002,170.32362250419376,622.3664787182557,170.32362250419376,792.6901012224495,False,0.0
9,42,7,0.95,230.23637718282956,28.542673556997016,258.7790507398266,559.1454874440146,258.7790507398266,774.7639164459473,258.7790507398266,1033.542967185774,False,0.0
9,43,7,0.95,332.23404279120564,32.976074803861025,365.21011759506666,474.6200611302937,365.21011759506666,930.6887834087107,365.21011759506666,1295.8989010037774,False,0.0
9,44,7,0.95,187.7285081197565,24.791168995233306,212.5196771149898,643.6405992677365,212.5196771149898,699.5963400608297,212.5196771149898,912.1160171758195,False,0.0
9,45,7,0.95,524.7976579291906,44.130640292164344,568.9282982213549,1874.2773497471092,568.9282982213549,1169.7104194267015,568.9282982213549,1738.6387176480564,False,0.0
9,46,7,0.95,372.6570131268434,36.76195467748795,409.4189678043314,1650.3382009903064,409.4189678043314,985.6825401405068,409.4189678043314,1395.1015079448382,False,0.0
9,47,7,0.95,140.33581735816895,21.414684136481014,161.75050149464997,340.81555644126746,161.75050149464997,604.8764533577537,161.75050149464997,766.6269548524036,False,0.0
9,48,7,0.95,323.4401422966932,33.810665025980825,357.250807322674,1986.8465883939725,357.250807322674,918.2889832193855,357.250807322674,1275.5397905420596,False,0.0
9,49,7,0.95,193.6118796411159,24.81041643530196,218.42229607641787,691.4709987182711,218.42229607641787,710.474369041092,218.42229607641787,928.8966651175099,False,0.0
9,50,7,0.95,410.08501863252167,37.83194599466867,447.91696462719034,937.3371854457638,447.91696462719034,1033.9972084822446,447.91696462719034,1481.9141731094348,False,0.0
10,1,7,0.95,155.34549461202968,21.939455986478663,177.28495059850835,954.2651811881824,177.28495059850835,636.4023072452499,177.28495059850835,813.6872578437582,False,0.0
10,2,7,0.95,407.4538212151823,36.7973726274318,444.2511938426141,2386.515238546068,444.2511938426141,1030.6746914505688,444.2511938426141,1474.925885293183,False,0.0
10,3,7,0.95,253.12613361959706,30.00524116805559,283.13137478765265,867.8610295529041,283.13137478765265,812.3644448291179,283.13137478765265,1095.4958196167706,False,0.0
10,4,7,0.95,148.68753930414763,22.413864039639122,171.10140334378676,106.2053852172483,171.10140334378676,622.6151749218423,171.10140334378676,793.716578265629,True,687.5111930483806
10,5,7,0.95,124.68579794536447,19.466841514913398,144.15263946027787,498.7431917814579,144.15263946027787,570.1523370998443,144.15263946027787,714.3049765601222,False,0.0
10,6,7,0.95,406.96199454107676,36.202278715845466,443.16427325692223,1569.7105503727248,443.16427325692223,1030.0524536140763,443.16427325692223,1473.2167268709986,False,0.0
10,7,7,0.95,389.4736289939807,36.38726362174697,425.86089261572766,556.3908985628295,425.86089261572766,1007.6772250463756,425.86089261572766,1433.5381176621033,False,0.0
10,8,7,0.95,522.27963404402,42.96278085495999,565.24241489898,2238.3412887600857,565.24241489898,1166.9008601115402,565.24241489898,1732.14327501052,False,0.0
10,9,7,0.95,351.2563245525568,34.47456103346235,385.73088558601916,1906.8200475710228,385.73088558601916,956.9615549140162,385.73088558601916,1342.6924405000354,False,0.0
10,10,7,0.95,505.8648981470425,42.9772365449943,548.8421346920368,650.3977261890547,548.8421346920368,1148.4171959193927,548.8421346920368,1697.2593306114295,False,0.0
10,11,7,0.95,486.29987281731815,40.764434057988296,527.0643068753064,2292.556543281643,527.0643068753064,1125.9898933139457,527.0643068753064,1653.0542001892522,False,0.0
10,12,7,0.95,474.59594220132243,41.64568445660535,516.2416266579278,677.9942031447463,516.2416266579278,1112.3575957124408,516.2416266579278,1628.5992223703686,False,0.0
10,13,7,0.95,574.1892062894566,45.61595276568141,619.805159055138,2788.9190019773605,619.805159055138,1223.5167705536705,619.805159055138,1843.3219296088087,False,0.0
10,14,7,0.95,396.80635637018617,39.31516630294021,436.1215226731264,1190.4190691105584,436.1215226731264,1017.118900463173,436.1215226731264,1453.2404231362993,False,0.0
10,15,7,0.95,594.6151656898106,47.56069142519095,642.1758571150016,424.7251183498647,642.1758571150016,1245.0890257234646,642.1758571150016,1887.2648828384663,True,1462.5397644886016
10,16,7,0.95,175.2825549171988,23.469247706511624,198.75180262371043,1076.735694491364,198.75180262371043,676.0078853342803,198.75180262371043,874.7596879579908,False,0.0
10,17,7,0.95,230.52851466064212,28.010302500600375,258.5388171612425,362.25909446672335,258.5388171612425,775.2552936712174,258.5388171612425,1033.7941108324599,False,0.0
10,18,7,0.95,569.6153113275967,45.39622261456168,615.0115339421584,2278.461245310387,615.0115339421584,1218.633862260092,615.0115339421584,1833.6453962022504,False,0.0
10,19,7,0.95,280.9091882889943,31.50969957698902,312.4188878659833,481.55860849541887,312.4188878659833,855.7864124613392,312.4188878659833,1168.2053003273224,False,0.0
10,20,7,0.95,331.9167117056992,33.109535222239856,365.02624692793904,1991.5002702341953,365.02624692793904,930.2442066951337,365.02624692793904,1295.2704536230726,False,0.0
10,21,7,0.95,288.69578699440945,30.554151781116843,319.2499387755263,1402.2366796871315,319.2499387755263,867.5662274142018,319.2499387755263,1186.816166189728,False,0.0
10,22,7,0.95,549.388797518101,45.983448181099675,595.3722456992007,2903.9122154528195,595.3722456992007,1196.8020217411151,595.3722456992007,1792.1742674403158,False,0.0
10,23,7,0.95,205.6105501510092,26.02361866372837,231.63416881473756,646.204586188886,231.63416881473756,732.1585055023379,231.63416881473756,963.7926743170755,False,0.0
10,24,7,0.95,453.88867304286964,40.42693757370387,494.3156106165735,1491.3484971408575,494.3156106165735,1087.8201192576682,494.3156106165735,1582.1357298742419,False,0.0
10,25,7,0.95,545.1470844012878,45.30321447411029,590.4502988753981,2336.3446474340903,590.4502988753981,1192.1729434897738,590.4502988753981,1782.6232423651718,False,0.0
10,26,7,0.95,327.0970683604681,33.14323788553031,360.2403062459984,1682.2134944252646,360.2403062459984,923.465638434026,360.2403062459984,1283.7059446800245,False,0.0
10,27,7,0.95,151.01849981504563,21.474450812627538,172.49295062767317,819.8147132816763,172.49295062767317,627.4765358873797,172.49295062767317,799.9694865150528,False,0.0
10,28,7,0.95,601.1944030362878,47.73998821307407,648.9343912493619,429.4245735973484,648.9343912493619,1251.9583434085664,648.9343912493619,1900.8927346579283,True,1471.4681610605799
10,29,7,0.95,485.7922211122725,38.68153210173796,524.4737532140105,2151.3655506400637,524.4737532140105,1125.4020256461354,524.4737532140105,1649.8757788601458,False,0.0
10,30,7,0.95,279.6666642373831,30.519842801965524,310.1865070393486,359.571425448064,310.1865070393486,853.8916477208704,310.1865070393486,1164.0781547602191,False,0.0
10,31,7,0.95,396.8999101014833,37.54390357624095,434.4438136777242,907.1997945176761,434.4438136777242,1017.238794787991,434.4438136777242,1451.6826084657152,False,0.0
10,32,7,0.95,307.653245675199,32.819941367977435,340.47318704317644,1670.1176193796518,340.47318704317644,895.5981029116306,340.47318704317644,1236.071289954807,False,0.0
10,33,7,0.95,483.50710858531295,41.93608118162024,525.4431897669332,1036.086661254242,525.4431897669332,1122.7520227218452,525.4431897669332,1648.1952124887785,False,0.0
10,34,7,0.95,172.2012417882075,24.58559092238366,196.78683271059117,885.606386339353,196.78683271059117,670.0397283141167,196.78683271059117,866.8265610247079,False,0.0
10,35,7,0.95,444.7544660138959,39.277220444118086,484.031686458014,1461.3361026170865,484.031686458014,1076.8186612659135,484.031686458014,1560.8503477239276,False,0.0
10,36,7,0.95,525.0746170527291,43.9062460693018,568.9808631220309,1050.1492341054582,568.9808631220309,1170.0190328862363,568.9808631220309,1738.9998960082671,False,0.0
10,37,7,0.95,201.44210945301887,25.41237010000782,226.8544795530267,517.9939957363342,226.8544795530267,724.6988041857305,226.8544795530267,951.5532837387573,False,0.0
10,38,7,0.95,550.3839433250607,46.207699676475045,596.5916430015358,2044.2832180645114,596.5916430015358,1197.8854563463283,596.5916430015358,1794.4770993478642,False,0.0
10,39,7,0.95,299.03499849629856,32.061037848032186,331.09603634433074,1495.1749924814926,331.09603634433074,882.9648692702046,331.09603634433074,1214.0609056145354,False,0.0
10,40,7,0.95,199.41236897571983,25.986232535674674,225.3986015113945,826.136957185125,225.3986015113945,721.0385103453101,225.3986015113945,946.4371118567046,False,0.0
10,41,7,0.95,147.85924933183864,21.927106050445104,169.78635538228374,887.1554959910319,169.78635538228374,620.878559589561,169.78635538228374,790.6649149718447,False,0.0
10,42,7,0.95,253.45692452311906,28.569558580850952,282.02648310397,1412.1171509145206,282.02648310397,812.8950795544565,282.02648310397,1094.9215626584264,False,0.0
10,43,7,0.95,356.68303906401263,34.33529166449608,391.0183307285087,1783.415195320063,391.0183307285087,964.3254832056173,391.0183307285087,1355.343813934126,False,0.0
10,44,7,0.95,202.70965477278423,24.412323255647692,227.12197802843193,839.7971412015347,227.12197802843193,726.9752599055616,227.12197802843193,954.0972379339936,False,0.0
10,45,7,0.95,565.3659300123163,45.78129630980857,611.1472263221249,1292.2649828852943,611.1472263221249,1214.0797939606518,611.1472263221249,1825.2270202827767,False,0.0
10,46,7,0.95,403.5395826393099,38.18424013534718,441.7238227746571,1210.6187479179298,441.7238227746571,1025.712113827504,441.7238227746571,1467.435936602161,False,0.0
10,47,7,0.95,155.89766384164983,21.836110232283147,177.73377407393298,200.43985351069261,177.73377407393298,637.5323370073204,177.73377407393298,815.2661110812534,False,0.0
10,48,7,0.95,342.6932831438621,34.385469589132185,377.0787527329943,930.1674828190544,377.0787527329943,945.2250236527569,377.0787527329943,1322.3037763857512,False,0.0
10,49,7,0.95,198.3416703641378,25.63164164848925,223.97331201262705,1190.0500221848267,223.97331201262705,719.1001801999809,223.97331201262705,943.0734922126079,False,0.0
10,50,7,0.95,438.6191283624679,39.82528658901805,478.44441495148595,1378.5172605677562,478.44441495148595,1069.365572438366,478.44441495148595,1547.8099873898518,False,0.0
