service_level,safety_stock,store,item
0.85,14.683592288053006,6,42
0.9,18.257593694733714,6,42
0.95,23.6305467190804,6,42
0.975,28.102151624994065,6,42
0.99,32.70098967667249,6,42
0.8,14.242681199136882,6,43
0.85,17.460856738576865,6,43
0.9,21.806296530633006,6,43
0.95,28.251510141978315,6,43
0.975,33.31603674241023,6,43
0.99,38.929165241138094,6,43
0.8,10.62264433056879,6,44
0.85,12.989517267942205,6,44
0.9,16.161532134930894,6,44
0.95,20.957571239836454,6,44
0.975,24.80820732328459,6,44
0.99,29.13231142017571,6,44
0.8,18.078380863424968,6,45
0.85,22.30378196781362,6,45
0.9,27.892151456038505,6,45
0.95,36.060696037606704,6,45
0.975,42.63391689133903,6,45
0.99,50.173336766833245,6,45
0.8,15.641552470798388,6,46
0.85,19.449677566872822,6,46
0.9,24.330782555235203,6,46
0.95,31.255167679584986,6,46
0.975,37.32219077567771,6,46
0.99,43.25628136250515,6,46
0.8,8.919588974162906,6,47
0.85,11.081745816804002,6,47
0.9,13.877669395470505,6,47
0.95,17.85779740140711,6,47
0.975,21.294453849102382,6,47
0.99,24.731849234659904,6,47
0.8,14.438995116849043,6,48
0.85,17.997403965533948,6,48
0.9,22.353341682256456,6,48
0.95,28.820100761677253,6,48
0.975,34.0548111323981,6,48
0.99,40.154042273136184,6,48
0.8,10.05603745397778,6,49
0.85,12.512864164278255,6,49
0.9,15.513402521560124,6,49
0.95,20.176339757987563,6,49
0.975,23.799548276449883,6,49
0.99,27.829780033958542,6,49
0.8,16.43300618094588,6,50
0.85,20.36485309781193,6,50
0.9,25.373760996314957,6,50
0.95,32.825581035094785,6,50
0.975,38.472131705979336,6,50
0.99,45.1102287588817,6,50
0.8,8.482119425979903,7,1
0.85,10.64594768554845,7,1
0.9,13.219915284154354,7,1
0.95,17.117000034704375,7,1
0.975,20.415158849373768,7,1
0.99,23.65703351589916,7,1
0.8,14.349030467747696,7,2
0.85,17.826101812174272,7,2
0.9,22.165686753369698,7,2
0.95,28.604169589732976,7,2
0.975,33.94966167109544,7,2
0.99,39.5656701418273,7,2
0.8,11.610213415492325,7,3
0.85,14.462075242482854,7,3
0.9,17.994882664398006,7,3
0.95,23.31348817732632,7,3
0.975,27.666267550993467,7,3
0.99,32.12815924561977,7,3
0.8,8.467289081181988,7,4
0.85,10.513221685559515,7,4
0.9,13.087665764380105,7,4
0.95,16.843202347791475,7,4
0.975,20.051763857277322,7,4
0.99,23.2609284032319,7,4
0.8,8.00769780273609,7,5
0.85,9.862925075309946,7,5
0.9,12.280525104781063,7,5
0.95,15.860788790958352,7,5
0.975,18.746316945997236,7,5
0.99,21.77259479695077,7,5
0.8,14.440049060488064,7,6
0.85,17.779480142642768,7,6
0.9,22.1319543249206,7,6
0.95,28.707582121704974,7,6
0.975,33.76937808699503,7,6
0.99,39.108635924585116,7,6
0.8,14.493743250641899,7,7
0.85,18.00843771786265,7,7
0.9,22.52420750022651,7,7
0.95,29.069272226216412,7,7
0.975,34.49929160507514,7,7
0.99,39.89996972389304,7,7
0.8,16.943294445166373,7,8
0.85,20.908095017922165,7,8
0.9,26.076092696622652,7,8
0.95,33.58748934142386,7,8
0.975,39.650065449490455,7,8
0.99,46.034904641520654,7,8
0.8,13.617696624693451,7,9
0.85,16.70599934710009,7,9
0.9,20.974337246091437,7,9
0.95,27.164417138686332,7,9
0.975,32.29049228457728,7,9
0.99,37.47094107754185,7,9
0.8,16.47344677940788,7,10
0.85,20.293059498957007,7,10
0.9,25.340033313086224,7,10
0.95,32.909545166239525,7,10
0.975,38.973801356514855,7,10
0.99,45.34236146891317,7,10
0.8,15.927935519611822,7,11
0.85,19.710368842062394,7,11
0.9,24.597148840248906,7,11
0.95,31.822690729798296,7,11
0.975,37.716696799392764,7,11
0.99,43.85151238450004,7,11
0.8,16.116298645151858,7,12
0.85,19.943881586628436,7,12
0.9,25.009608018361064,7,12
0.95,32.18194522685195,7,12
0.975,37.99763271185577,7,12
0.99,44.16852443023447,7,12
0.8,18.167620600977557,7,13
0.85,22.538438259161126,7,13
0.9,28.09140469738196,7,13
0.95,36.04888357006536,7,13
0.975,43.01275229012754,7,13
0.99,50.176066289158484,7,13
0.8,14.74121434191801,7,14
0.85,17.998463131617086,7,14
0.9,22.450387553214796,7,14
0.95,29.136191789006887,7,14
0.975,34.49917778148205,7,14
0.99,40.12754340359919,7,14
0.8,18.36485363354103,7,15
0.85,22.695904494496688,7,15
0.9,28.182771377775623,7,15
0.95,36.55543170846806,7,15
0.975,43.39857719945098,7,15
0.99,50.258334616996365,7,15
0.8,9.252401837395581,7,16
0.85,11.465966447820975,7,16
0.9,14.284754611923006,7,16
0.95,18.428608917248113,7,16
0.975,21.82522161434504,7,16
0.99,25.39972563436676,7,16
0.8,10.489054467211162,7,17
0.85,13.15067676669429,7,17
0.9,16.357829202617154,7,17
0.95,21.14445831010852,7,17
0.975,25.02409773900044,7,17
0.99,29.151313452406498,7,17
0.8,17.69767763404718,7,18
0.85,21.8356024810991,7,18
0.9,27.159163947141224,7,18
0.95,35.31069977048048,7,18
0.975,41.66068719609808,7,18
0.99,48.98205424690872,7,18
0.8,12.168138772475658,7,19
0.85,15.03180243975288,7,19
0.9,18.725149039039394,7,19
0.95,24.186115072834895,7,19
0.975,28.587054609433068,7,19
0.99,33.34260586216732,7,19
0.8,13.086985846633524,7,20
0.85,16.167146167188378,7,20
0.9,20.239760443428764,7,20
0.95,25.826094347356673,7,20
0.975,30.76331914028063,7,20
0.99,35.77656556010871,7,20
0.8,11.77500267828475,7,21
0.85,14.695790673441934,7,21
0.9,18.219291662829363,7,21
0.95,23.594635274025023,7,21
0.975,27.898489695453975,7,21
0.99,32.49724703258619,7,21
0.8,17.345149797694148,7,22
0.85,21.58201762994065,7,22
0.9,26.94911224082807,7,22
0.95,34.98883930785968,7,22
0.975,41.45825715742865,7,22
0.99,48.40033760686862,7,22
0.8,10.293563777438678,7,23
0.85,12.778710688203844,7,23
0.9,15.955722548221829,7,23
0.95,20.730135932513136,7,23
0.975,24.61516111907632,7,23
0.99,28.636383722933417,7,23
0.8,15.058690335721906,7,24
0.85,18.92700315145572,7,24
0.9,23.341852879090425,7,24
0.95,30.24143508436481,7,24
0.975,36.04525510850732,7,24
0.99,42.20124688064891,7,24
0.8,17.25029800099503,7,25
0.85,21.340252278936475,7,25
0.9,26.65125708821381,7,25
0.95,34.37311094418169,7,25
0.975,40.723354545704126,7,25
0.99,47.73103753021155,7,25
0.8,13.47610594806494,7,26
0.85,16.710465920030572,7,26
0.9,20.887150238959123,7,26
0.95,27.062079006210894,7,26
0.975,32.00926463315167,7,26
0.99,37.15232304797175,7,26
0.8,8.962298525946522,7,27
0.85,11.045847180916937,7,27
0.9,13.799614813550008,7,27
0.95,17.82745143484162,7,27
0.975,21.137641604330057,7,27
0.99,24.410516494552056,7,27
0.8,18.6375770793436,7,28
0.85,23.191838321146633,7,28
0.9,28.873684652703048,7,28
0.95,37.197372641378024,7,28
0.975,44.085604511582744,7,28
0.99,51.3940253152208,7,28
0.8,16.152229134868435,7,29
0.85,20.040416531158428,7,29
0.9,25.004774686141843,7,29
0.95,32.271938721806805,7,29
0.975,38.453610799971045,7,29
0.99,44.61456137147326,7,29
0.8,11.92239346320622,7,30
0.85,14.705056962235375,7,30
0.9,18.328532261623337,7,30
0.95,23.486610013749214,7,30
0.975,27.887307151431855,7,30
0.99,32.54133681574399,7,30
0.8,14.4874162411501,7,31
0.85,17.980824913165662,7,31
0.9,22.412672992517543,7,31
0.95,29.052673778942648,7,31
0.975,34.381379654311075,7,31
0.99,40.02562407970677,7,31
0.8,12.48523914201266,7,32
0.85,15.457473556212022,7,32
0.9,19.25897235651354,7,32
0.95,24.87153514015253,7,32
0.975,29.50369950975505,7,32
0.99,34.48109075317407,7,32
0.8,15.770862958530472,7,33
0.85,19.614892091544277,7,33
0.9,24.426435997864075,7,33
0.95,31.466269546562728,7,33
0.975,37.387306690000685,7,33
0.99,43.448441725191685,7,33
0.8,9.460508986107882,7,34
0.85,11.680589987189464,7,34
0.9,14.5395360714938,7,34
0.95,18.787737535939684,7,34
0.975,22.366973377473997,7,34
0.99,25.987081087475858,7,34
0.8,15.214279042608212,7,35
0.85,18.934835550652053,7,35
0.9,23.541708572880736,7,35
0.95,30.518968822468082,7,35
0.975,36.282484118743014,7,35
0.99,42.35279007510394,7,35
0.8,17.014942993440002,7,36
0.85,21.114368342609907,7,36
0.9,26.257547684210692,7,36
0.95,33.928244284747564,7,36
0.975,40.07196675290305,7,36
0.99,46.81381001688902,7,36
0.8,10.036455856846189,7,37
0.85,12.52464030378654,7,37
0.9,15.540659950129069,7,37
0.95,20.199301123260838,7,37
0.975,24.027145264940074,7,37
0.99,27.98885286151848,7,37
0.8,17.533432175483085,7,38
0.85,21.8774015512451,7,38
0.9,27.171139568989418,7,38
0.95,34.90349445217788,7,38
0.975,41.77748688553845,7,38
0.99,48.75157202724591,7,38
0.8,12.554837061393698,7,39
0.85,15.726461109812192,7,39
0.9,19.468079921726,7,39
0.95,25.337325940897415,7,39
0.975,29.94391870230598,7,39
0.99,34.78259268601823,7,39
0.8,10.042817845191834,7,40
0.85,12.443640441862627,7,40
0.9,15.518447372797297,7,40
0.95,19.901651853279745,7,40
0.975,23.78301720238069,7,40
0.99,27.745943472486616,7,40
0.8,8.73245117621289,7,41
0.85,10.841740053047161,7,41
0.9,13.588459762797243,7,41
0.95,17.48055034071173,7,41
0.975,20.644379912135236,7,41
0.99,24.01373415586346,7,41
0.8,11.524294284426588,7,42
0.85,14.333963645467549,7,42
0.9,17.81104300463457,7,42
0.95,23.05456959274605,7,42
0.975,27.1725556163652,7,42
0.99,31.588686383503585,7,42
0.8,13.972029034537684,7,43
0.85,17.20664314231732,7,43
0.9,21.482147320211936,7,43
0.95,27.79431778148387,7,43
0.975,32.86954780531866,7,43
0.99,38.203706559247365,7,43
0.8,10.061737641687898,7,44
0.85,12.522345281289176,7,44
0.9,15.609230703963192,7,44
0.95,20.072177599809294,7,44
0.975,23.897968040046948,7,44
0.99,27.8665521238772,7,44
0.8,16.940358931747483,7,45
0.85,21.195112759759695,7,45
0.9,26.433582324411816,7,45
0.95,34.206769318274326,7,45
0.975,40.6739857342028,7,45
0.99,47.32046515977157,7,45
0.8,15.203421255919721,7,46
0.85,18.6521296747961,7,46
0.9,23.255939082379285,7,46
0.95,30.12935922703727,7,46
0.975,35.65296160825605,7,46
0.99,41.40658425838839,7,46
0.8,8.847493268910739,7,47
0.85,10.906127965919254,7,47
0.9,13.566107024747325,7,47
0.95,17.497928120620415,7,47
0.975,20.81520383523089,7,47
0.99,23.98533633669888,7,47
0.8,13.79835708188844,7,48
0.85,17.022889639898892,7,48
0.9,21.320669492773362,7,48
0.95,27.417965512899798,7,48
0.975,32.46873430080075,7,48
0.99,37.90895461124285,7,48
0.8,10.564599225474083,7,49
0.85,13.098304202249082,7,49
0.9,16.302665446346353,7,49
0.95,21.048996456883756,7,49
0.975,24.951820551674516,7,49
0.99,28.9650690056735,7,49
0.8,15.558610202086356,7,50
0.85,19.256222600545186,7,50
0.9,24.037729730488252,7,50
0.95,31.025308217577503,7,50
0.975,36.72428825861226,7,50
0.99,42.713918834609444,7,50
0.8,12.201183564056834,8,1
0.85,15.194672304309762,8,1
0.9,18.86510120757623,8,1
0.95,24.460592983343645,8,1
0.975,29.083662165675435,8,1
0.99,33.913375267980115,8,1
0.8,20.350751399081503,8,2
0.85,24.98671076911006,8,2
0.9,31.121404314646952,8,2
0.95,40.3867359607238,8,2
0.975,47.77207612378504,8,2
0.99,55.759714698916014,8,2
0.8,15.54266202189217,8,3
0.85,19.09878854689822,8,3
0.9,23.82802016807267,8,3
0.95,30.804331485937382,8,3
0.975,36.397426058253416,8,3
0.99,42.618817829951524,8,3
0.8,11.41428374177147,8,4
0.85,14.182942070494022,8,4
0.9,17.69993871372364,8,4
0.95,22.736024427890698,8,4
0.975,26.998748808172536,8,4
0.99,31.705776455744,8,4
0.8,10.355920594631499,8,5
0.85,12.749410631906471,8,5
0.9,15.985679545744915,8,5
0.95,20.59797338732446,8,5
0.975,24.283867053684986,8,5
0.99,28.536544896959867,8,5
0.8,20.585585159678033,8,6
0.85,25.65854686171184,8,6
0.9,31.789171197719384,8,6
0.95,41.11427291152984,8,6
0.975,48.79895238256114,8,6
0.99,56.98698091238509,8,6
0.8,20.369674439039045,8,7
0.85,25.429276667297472,8,7
0.9,31.611171750634128,8,7
0.95,40.87944172180829,8,7
0.975,48.26256636757557,8,7
0.99,55.978388634569285,8,7
0.8,22.823835807286855,8,8
0.85,28.751247834182095,8,8
0.9,35.57279407026101,8,8
0.95,46.256384286458115,8,8
0.975,54.95148021290595,8,8
0.99,63.64777016103176,8,8
0.8,18.34742125947298,8,9
0.85,22.759003012377605,8,9
0.9,28.039077595240542,8,9
0.95,36.448552823449745,8,9
0.975,42.94161445869446,8,9
0.99,49.36648704486197,8,9
0.8,22.39195396898242,8,10
0.85,27.68780096647845,8,10
0.9,34.5186906817263,8,10
0.95,44.54138463982099,8,10
0.975,52.89682566263684,8,10
0.99,61.30444977501463,8,10
0.8,22.00965559743736,8,11
0.85,27.00046832653254,8,11
0.9,33.87824903675971,8,11
0.95,43.83291535696344,8,11
0.975,52.35884818719455,8,11
0.99,60.73179966969656,8,11
0.8,22.487929945228643,8,12
0.85,27.79329271730876,8,12
0.9,34.57177393661425,8,12
0.95,44.557806448883525,8,12
0.975,52.84818169146547,8,12
0.99,61.475659639951346,8,12
0.8,24.349086537593394,8,13
0.85,30.092359425118957,8,13
0.9,37.32088058177908,8,13
0.95,48.166897900722006,8,13
0.975,57.21669195004142,8,13
0.99,66.50614049432602,8,13
0.8,20.72659955189249,8,14
0.85,25.68850827155393,8,14
0.9,31.950894447452924,8,14
0.95,41.378182147803386,8,14
0.975,48.74868845953398,8,14
0.99,56.52296009335856,8,14
0.8,24.582482074523455,8,15
0.85,30.314548423567658,8,15
0.9,37.96800404415421,8,15
0.95,49.188130836974665,8,15
0.975,58.41385770644638,8,15
0.99,67.90348164485454,8,15
0.8,12.548057453091332,8,16
0.85,15.490735531027525,8,16
0.9,19.47609588205239,8,16
0.95,25.032571139195,8,16
0.975,29.63582782240252,8,16
0.99,34.306287860683994,8,16
0.8,14.52898487594814,8,17
0.85,17.877150046891558,8,17
0.9,22.382784373705846,8,17
0.95,28.720516010292528,8,17
0.975,34.25895850699479,8,17
0.99,39.77976938901904,8,17
0.8,24.62267092869672,8,18
0.85,30.5067517071584,8,18
0.9,37.97638832617656,8,18
0.95,49.650925481596005,8,18
0.975,58.0625695856578,8,18
0.99,67.87857708246167,8,18
0.8,15.903772549616008,8,19
0.85,19.722500679749885,8,19
0.9,24.64191596285457,8,19
0.95,31.703222136871148,8,19
0.975,37.891217060005886,8,19
0.99,44.2333116515303,8,19
0.8,17.741831334159144,8,20
0.85,21.82812206869471,8,20
0.9,27.13623199515945,8,20
0.95,35.21835317884876,8,20
0.975,41.620541474684615,8,20
0.99,48.3050698285183,8,20
0.8,16.643479972171008,8,21
0.85,20.603597571660032,8,21
0.9,25.67755825979839,8,21
0.95,33.06474036748244,8,21
0.975,39.58354900550523,8,21
0.99,46.28925487558246,8,21
0.8,24.42065818342212,8,22
0.85,30.196546604364016,8,22
0.9,37.559272440086374,8,22
0.95,48.64364445115393,8,22
0.975,57.46765473094092,8,22
0.99,67.28039443475905,8,22
0.8,13.992687230792257,8,23
0.85,17.2547736243491,8,23
0.9,21.50096965632551,8,23
0.95,27.888408156033762,8,23
0.975,33.01456855505606,8,23
0.99,38.58395977444687,8,23
0.8,21.892794981366478,8,24
0.85,27.20839599300541,8,24
0.9,33.9844630350691,8,24
0.95,43.73673377117393,8,24
0.975,51.948037168214796,8,24
0.99,60.26702004224728,8,24
0.8,22.95765492454518,8,25
0.85,28.058761204978282,8,25
0.9,35.031278701952715,8,25
0.95,45.324652315631056,8,25
0.975,53.69621792771409,8,25
0.99,62.57332637052991,8,25
0.8,18.383139877331644,8,26
0.85,22.45148504898424,8,26
0.9,28.24752489024877,8,26
0.95,36.4052369742447,8,26
0.975,43.1650007484879,8,26
0.99,50.6943011703691,8,26
0.8,11.913543861806687,8,27
0.85,14.732683766700347,8,27
0.9,18.37847192569251,8,27
0.95,23.54174927370576,8,27
0.975,28.075765807031473,8,27
0.99,32.62806360039096,8,27
0.8,24.6550803078909,8,28
0.85,30.779535331042666,8,28
0.9,38.12852044138856,8,28
0.95,49.55196008141047,8,28
0.975,59.00434067512526,8,28
0.99,68.80085113483108,8,28
0.8,22.847561497996935,8,29
0.85,28.127671714977623,8,29
0.9,35.17947893835674,8,29
0.95,45.41220629205236,8,29
0.975,53.680453292556194,8,29
0.99,62.221118580488564,8,29
0.8,16.07786928837976,8,30
0.85,19.720952673939735,8,30
0.9,24.6175813767901,8,30
0.95,31.853267488250935,8,30
0.975,37.54780893810329,8,30
0.99,43.83348872230442,8,30
0.8,20.48080915376505,8,31
0.85,25.291060555224078,8,31
0.9,31.444019167072383,8,31
0.95,40.775551930116876,8,31
0.975,48.4866750521856,8,31
0.99,56.399135042650755,8,31
0.8,16.957687265775178,8,32
0.85,21.09240816838218,8,32
0.9,26.29956353292272,8,32
0.95,33.880454946097416,8,32
0.975,40.20141729364383,8,32
0.99,46.71281374078069,8,32
0.8,21.427683658669025,8,33
0.85,26.681178431503554,8,33
0.9,33.31382116745692,8,33
0.95,42.763758798109734,8,33
0.975,50.77790859570234,8,33
0.99,59.310071559298876,8,33
0.8,12.986017106264057,8,34
0.85,16.04185607183487,8,34
0.9,20.05773657705697,8,34
0.95,25.75250355700274,8,34
0.975,30.554697644210762,8,34
0.99,35.58390784772308,8,34
0.8,21.321789372756257,8,35
0.85,26.57188624900141,8,35
0.9,33.30000527716982,8,35
0.95,43.06456078423287,8,35
0.975,51.12253707185255,8,35
0.99,59.64223297701915,8,35
0.8,22.993460715207334,8,36
0.85,28.49765367220334,8,36
0.9,35.51316573453255,8,36
0.95,45.792371038668534,8,36
0.975,54.36730010402414,8,36
0.99,63.1233670331593,8,36
0.8,14.013705298674552,8,37
0.85,17.366621101459117,8,37
0.9,21.634640299218887,8,37
0.95,27.87780864538928,8,37
0.975,33.210271991672215,8,37
0.99,38.47377218193952,8,37
0.8,23.332308948900163,8,38
0.85,28.83345070614257,8,38
0.9,35.96716595717771,8,38
0.95,46.27972791926345,8,38
0.975,54.71344318214733,8,38
0.99,63.20793958746799,8,38
0.8,17.720673571268776,8,39
0.85,21.88875063005571,8,39
0.9,27.176715837893653,8,39
0.95,35.24480768386104,8,39
0.975,41.75055651755804,8,39
0.99,48.13997192961966,8,39
0.8,13.433092657931581,8,40
0.85,16.586892819218775,8,40
0.9,20.721445145454425,8,40
0.95,26.77812866813406,8,40
0.975,31.620889488975905,8,40
0.99,36.78336302490766,8,40
0.8,11.9933633564211,8,41
0.85,14.75919630803918,8,41
0.9,18.436272561711178,8,41
0.95,23.800395543884974,8,41
0.975,28.21208424212233,8,41
0.99,32.835538392273776,8,41
0.8,15.615901876076634,8,42
0.85,19.392966560887146,8,42
0.9,24.157897739359385,8,42
0.95,31.073485238860144,8,42
0.975,37.049240751802245,8,42
0.99,42.934532042010574,8,42
0.8,18.521359867772503,8,43
0.85,22.97228618272709,8,43
0.9,28.518250228812065,8,43
0.95,37.24316115389257,8,43
0.975,43.835574723842285,8,43
0.99,50.92941571295148,8,43
0.8,13.298269506066731,8,44
0.85,16.501669424795523,8,44
0.9,20.521119802725593,8,44
0.95,26.520367692940596,8,44
0.975,31.355290461878496,8,44
0.99,36.8405579165788,8,44
0.8,24.313681462968248,8,45
0.85,29.706652811993763,8,45
0.9,37.081646472762486,8,45
0.95,47.82234577184431,8,45
0.975,56.43484472299781,8,45
0.99,66.15497622805185,8,45
0.8,19.29504643788198,8,46
0.85,24.05800586955644,8,46
0.9,29.951155067756986,8,46
0.95,38.42114905280829,8,46
0.975,46.004307752175976,8,46
0.99,53.726990562411515,8,46
0.8,11.702256562065429,8,47
0.85,14.499846727380572,8,47
0.9,18.137395074132172,8,47
0.95,23.295597024769933,8,47
0.975,27.62387310617916,8,47
0.99,32.0584050459731,8,47
0.8,18.40990961852151,8,48
0.85,22.679099131223722,8,48
0.9,28.290823472048373,8,48
0.95,36.513534721797384,8,48
0.975,43.17454873759385,8,48
0.99,50.60487073359866,8,48
0.8,13.825271071416267,8,49
0.85,17.068211950915185,8,49
0.9,21.34145461735011,8,49
0.95,27.483831442938623,8,49
0.975,32.59291716715251,8,49
0.99,37.91674194822477,8,49
0.8,21.656354013199348,8,50
0.85,26.821152829427888,8,50
0.9,33.33389034432588,8,50
0.95,42.98037811520561,8,50
0.975,50.84411848585904,8,50
0.99,59.03780716875559,8,50
0.8,10.699319675898494,9,1
0.85,13.357342412037923,9,1
0.9,16.617419467002293,9,1
0.95,21.500468712060638,9,1
0.975,25.489328210646164,9,1
0.99,29.818178331599512,9,1
0.8,19.13433553097144,9,2
0.85,23.61488163485592,9,2
0.9,29.444313124525422,9,2
0.95,37.86510372575623,9,2
0.975,45.04573142875881,9,2
0.99,52.15317538808807,9,2
0.8,14.229329687693166,9,3
0.85,17.68166342487723,9,3
0.9,22.146317039529947,9,3
0.95,28.496671131046185,9,3
0.975,33.95133896039499,9,3
0.99,39.58571622506315,9,3
0.8,11.246611803807724,9,4
0.85,13.80621624193168,9,4
0.9,17.268457644255903,9,4
0.95,22.26885751403202,9,4
0.975,26.19561459607982,9,4
0.99,30.691363032302093,9,4
0.8,9.976601316274667,9,5
0.85,12.359870322898132,9,5
0.9,15.515805066538888,9,5
0.95,19.92689856927322,9,5
0.975,23.45241491055816,9,5
0.99,27.4980499185952,9,5
0.8,18.511395395994953,9,6
0.85,23.0676442601669,9,6
0.9,28.550494827973353,9,6
0.95,36.96610459494059,9,6
0.975,43.99862010404729,9,6
0.99,51.346100667012706,9,6
0.8,18.11105335112211,9,7
0.85,22.466351166423124,9,7
0.9,27.95908689295169,9,7
0.95,35.85296378551561,9,7
0.975,42.9006245832212,9,7
0.99,49.911473142718876,9,7
0.8,21.88382896520642,9,8
0.85,27.18132491842738,9,8
0.9,33.89807099751437,9,8
0.95,43.40397442933801,9,8
0.975,51.9750957175217,9,8
0.99,60.2205682832942,9,8
0.8,17.022622577006928,9,9
0.85,20.99425955441575,9,9
0.9,26.16672074317364,9,9
0.95,33.94336399041521,9,9
0.975,39.81195793239863,9,9
0.99,46.169692525725964,9,9
0.8,20.6114136120284,9,10
0.85,25.49661513994164,9,10
0.9,31.817237381617474,9,10
0.95,41.047534506640886,9,10
0.975,48.34671080784062,9,10
0.99,55.95436480836281,9,10
0.8,19.623268404887142,9,11
0.85,24.238591305317527,9,11
0.9,30.339417185635057,9,11
0.95,39.36824800842811,9,11
0.975,46.42961815745082,9,11
0.99,54.364500967156346,9,11
0.8,20.75835311432536,9,12
0.85,25.674103703421565,9,12
0.9,31.877002844834237,9,12
0.95,41.65580514139941,9,12
0.975,49.13051428484289,9,12
0.99,57.227387915451914,9,12
0.8,21.80779641397544,9,13
0.85,27.266360837261004,9,13
0.9,33.85589039340891,9,13
0.95,43.60177677711579,9,13
0.975,51.83799487306851,9,13
0.99,60.65533572137565,9,13
0.8,18.77733405034769,9,14
0.85,23.340156127666603,9,14
0.9,28.99911580649257,9,14
0.95,37.25226528117361,9,14
0.975,44.18387811868831,9,14
0.99,51.39952639541826,9,14
0.8,23.396668968596714,9,15
0.85,29.09102444651728,9,15
0.9,36.21874621892891,9,15
0.95,46.92446761907854,9,15
0.975,55.54203371787298,9,15
0.99,64.49304247955638,9,15
0.8,11.328859852769426,9,16
0.85,13.916057245969427,9,16
0.9,17.449217780375164,9,16
0.95,22.499817918010876,9,16
0.975,26.601845042424827,9,16
0.99,30.921418421987426,9,16
0.8,13.541654447309526,9,17
0.85,16.743775122169183,9,17
0.9,20.86872754599824,9,17
0.95,26.90698039156362,9,17
0.975,32.062722715449524,9,17
0.99,37.34052871033654,9,17
0.8,23.89603172528689,9,18
0.85,29.68745466434973,9,18
0.9,36.95334516147557,9,18
0.95,47.83349893707293,9,18
0.975,56.871339389075274,9,18
0.99,66.45332745920871,9,18
0.8,15.288186739028902,9,19
0.85,18.7626759374283,9,19
0.9,23.33881828590114,9,19
0.95,30.00764633736941,9,19
0.975,35.76352608419103,9,19
0.99,41.423391484062336,9,19
0.8,16.134298318241065,9,20
0.85,19.73676596208327,9,20
0.9,24.697106988367864,9,20
0.95,31.950780691340356,9,20
0.975,37.87142400591438,9,20
0.99,43.90493421857144,9,20
0.8,14.544713033946778,9,21
0.85,17.972582587183297,9,21
0.9,22.436560481765582,9,21
0.95,29.100256089340633,9,21
0.975,34.40270372055784,9,21
0.99,40.03880561224781,9,21
0.8,21.970713164157814,9,22
0.85,27.003495098073813,9,22
0.9,33.77070491978952,9,22
0.95,43.605746698329995,9,22
0.975,51.63254625024683,9,22
0.99,60.41132637822682,9,22
0.8,12.102559721782,9,23
0.85,15.141860300304671,9,23
0.9,18.80915146761319,9,23
0.95,24.218780933821762,9,23
0.975,28.856276409346265,9,23
0.99,33.55497510306955,9,23
0.8,19.361148161009112,9,24
0.85,24.0906569068988,9,24
0.9,29.943000697032062,9,24
0.95,38.73401802908626,9,24
0.975,45.97655082862792,9,24
0.99,53.80364062906074,9,24
0.8,22.970460529913566,9,25
0.85,28.58902171550062,9,25
0.9,35.53518991846158,9,25
0.95,45.78972155071597,9,25
0.975,54.7600608912677,9,25
0.99,63.50833856885106,9,25
0.8,15.978698882236301,9,26
0.85,19.800378615987768,9,26
0.9,24.717070210431302,9,26
0.95,31.978776678824488,9,26
0.975,37.854724276023546,9,26
0.99,44.521432347371444,9,26
0.8,10.792754393094782,9,27
0.85,13.296196532703988,9,27
0.9,16.594700196966556,9,27
0.95,21.416618411723192,9,27
0.975,25.3923962137346,9,27
0.99,29.514447840645886,9,27
0.8,23.500213762439103,9,28
0.85,28.91595074027373,9,28
0.9,35.919365877244786,9,28
0.95,46.53445507383219,9,28
0.975,55.003529681761506,9,28
0.99,63.90505374101906,9,28
0.8,20.611767244767748,9,29
0.85,25.528780281370643,9,29
0.9,31.860855667989426,9,29
0.95,41.066264735109314,9,29
0.975,48.586557368504884,9,29
0.99,56.745415388864046,9,29
0.8,15.552716510139248,9,30
0.85,19.18819496201894,9,30
0.9,23.98717870344376,9,30
0.95,30.952535368216672,9,30
0.975,36.41286107041822,9,30
0.99,43.01718496155581,9,30
0.8,18.155365047384635,9,31
0.85,22.57288307941542,9,31
0.9,28.2033907348748,9,31
0.95,36.42610139411852,9,31
0.975,43.11565667601741,9,31
0.99,50.70805736742574,9,31
0.8,15.840081470987286,9,32
0.85,19.68385926262465,9,32
0.9,24.39433051780196,9,32
0.95,31.568101230244395,9,32
0.975,37.5279794427197,9,32
0.99,43.744637766737526,9,32
0.8,19.47156108254336,9,33
0.85,24.21742265602319,9,33
0.9,30.149753954863286,9,33
0.95,39.12650875637081,9,33
0.975,46.267897271506286,9,33
0.99,53.98884583724714,9,33
0.8,11.766553065780329,9,34
0.85,14.520617972151626,9,34
0.9,18.02759933200204,9,34
0.95,23.431261743979746,9,34
0.975,27.580219134852484,9,34
0.99,31.978477575322387,9,34
0.8,19.08097827340987,9,35
0.85,23.724651370126026,9,35
0.9,29.509460264441657,9,35
0.95,37.9805121681415,9,35
0.975,45.18323634101671,9,35
0.99,52.61215833465968,9,35
0.8,21.042191240224042,9,36
0.85,26.054909150984713,9,36
0.9,32.4132158169557,9,36
0.95,41.99538355193215,9,36
0.975,49.88925004581699,9,36
0.99,57.934275453047576,9,36
0.8,12.227949806080716,9,37
0.85,15.38469632961386,9,37
0.9,19.091089132158118,9,37
0.95,24.73184025815894,9,37
0.975,29.34285551198164,9,37
